40	-0.662842	-0.491548	-0.564819	-2.18904e-06
41	-0.553959	-0.668495	-0.49623	-2.87541e-06
42	-0.478242	-0.658243	-0.581379	-2.68637e-06
43	-0.597732	-0.472102	-0.647948	-2.65675e-06
44	-0.679433	-0.527139	-0.510388	-2.32464e-06
45	-0.52411	-0.512576	-0.680128	-3.08507e-06
46	-0.631567	-0.622454	-0.462249	-2.86222e-06
47	-0.605742	-0.645933	-0.464594	-2.93595e-06
48	-0.54962	-0.488786	-0.6775	-3.04276e-06
49	-0.682882	-0.49678	-0.535614	-2.14719e-06
50	-0.492908	-0.538823	-0.683163	-3.03936e-06
51	-0.680528	-0.550654	-0.483386	-2.45578e-06
52	-0.65662	-0.598212	-0.459339	-2.74256e-06
53	-0.579446	-0.668474	-0.466246	-2.96084e-06
54	-0.454262	-0.625238	-0.634605	-2.7381e-06
55	-0.5	-0.688191	-0.525731	-2.74937e-06
56	-0.457934	-0.595174	-0.660352	-2.81604e-06
57	-0.644291	-0.452636	-0.616449	-2.18105e-06
58	-0.526633	-0.689733	-0.496917	-2.84071e-06
59	-0.665715	-0.458889	-0.588425	-2.03142e-06
60	-0.574458	-0.464398	-0.674042	-2.90809e-06
61	-0.449711	-0.65409	-0.608216	-2.69543e-06
62	-0.472596	-0.685588	-0.553734	-2.69205e-06
63	-0.621778	-0.445736	-0.643981	-2.40826e-06
64	-0.686355	-0.464518	-0.559589	-1.95041e-06
65	-0.460882	-0.564169	-0.685056	-2.92675e-06
66	-0.552454	-0.690211	-0.467337	-2.93533e-06
67	-0.68071	-0.573538	-0.455728	-2.58171e-06
68	-0.702046	-0.501375	-0.505721	-2.12295e-06
69	-0.525326	-0.480265	-0.702409	-3.22345e-06
70	-0.630114	-0.644288	-0.433417	-2.94578e-06
71	-0.703465	-0.525111	-0.478952	-2.25722e-06
72	-0.494553	-0.506827	-0.706077	-3.19299e-06
73	-0.59876	-0.438248	-0.670391	-2.68609e-06
74	-0.444464	-0.681928	-0.580884	-2.67799e-06
75	-0.604015	-0.66739	-0.435611	-2.99811e-06
76	-0.655487	-0.620328	-0.430732	-2.84044e-06
77	-0.550447	-0.456098	-0.699273	-3.14775e-06
78	-0.706082	-0.469508	-0.530104	-1.91136e-06
79	-0.471716	-0.708111	-0.525416	-2.70153e-06
80	-0.424534	-0.619439	-0.660352	-2.74844e-06
81	-0.493236	-0.713997	-0.496917	-2.75643e-06
82	-0.577422	-0.689625	-0.437036	-2.9934e-06
83	-0.462906	-0.532636	-0.708532	-3.05844e-06
84	-0.667502	-0.425481	-0.61107	-1.87769e-06
85	-0.703983	-0.548173	-0.451569	-2.38074e-06
86	-0.420581	-0.648899	-0.634068	-2.71453e-06
87	-0.679996	-0.595652	-0.427555	-2.68628e-06
88	-0.64532	-0.418782	-0.638892	-2.09873e-06
89	-0.688679	-0.431457	-0.582723	-1.74302e-06
90	-0.427873	-0.588917	-0.68564	-2.80207e-06
91	-0.519525	-0.715065	-0.467735	-2.84111e-06
92	-0.443956	-0.705018	-0.55304	-2.66839e-06
93	-0.574934	-0.430153	-0.696003	-2.9759e-06
94	-0.415646	-0.677216	-0.607138	-2.69258e-06
95	-0.622292	-0.411535	-0.665877	-2.39457e-06
96	-0.708969	-0.436878	-0.553625	-1.67689e-06
97	-0.72382	-0.475011	-0.500449	-1.88898e-06
98	-0.726507	-0.497621	-0.473879	-2.01333e-06
99	-0.430583	-0.557529	-0.709761	-2.88079e-06
100	-0.545041	-0.715069	-0.437728	-2.90964e-06
101	-0.703597	-0.570533	-0.423607	-2.48731e-06
102	-0.495384	-0.47414	-0.727864	-3.33162e-06
103	-0.627882	-0.665209	-0.404057	-2.96049e-06
104	-0.653497	-0.641631	-0.40156	-2.88111e-06
105	-0.525731	-0.447214	-0.723607	-3.33328e-06
106	-0.415435	-0.700862	-0.579834	-2.6718e-06
107	-0.601501	-0.687976	-0.406061	-2.98217e-06
108	-0.464213	-0.500277	-0.73091	-3.19825e-06
109	-0.727361	-0.520957	-0.446711	-2.13147e-06
110	-0.442867	-0.727184	-0.524473	-2.64288e-06
111	-0.727293	-0.442749	-0.524422	-1.65496e-06
112	-0.464593	-0.733423	-0.49623	-2.65955e-06
113	-0.59876	-0.403626	-0.691789	-2.72253e-06
114	-0.678317	-0.617272	-0.398574	-2.74781e-06
115	-0.550447	-0.421475	-0.720671	-3.22857e-06
116	-0.689842	-0.39777	-0.604894	-1.54519e-06
117	-0.390469	-0.642567	-0.659274	-2.71046e-06
118	-0.668055	-0.391203	-0.632979	-1.75382e-06
119	-0.394136	-0.612662	-0.685056	-2.70994e-06
120	-0.485712	-0.738701	-0.467337	-2.6882e-06
121	-0.569625	-0.714003	-0.407097	-2.92461e-06
122	-0.43227	-0.525582	-0.732739	-2.98421e-06
123	-0.710703	-0.403537	-0.576245	-1.42855e-06
124	-0.386187	-0.671461	-0.632456	-2.70628e-06
125	-0.414707	-0.723628	-0.551706	-2.64007e-06
126	-0.727302	-0.543656	-0.418891	-2.23433e-06
127	-0.64532	-0.384158	-0.660292	-2.05634e-06
128	-0.70231	-0.592161	-0.395103	-2.56215e-06
129	-0.397184	-0.581795	-0.709761	-2.72012e-06
130	-0.511644	-0.739333	-0.437728	-2.74371e-06
131	-0.386299	-0.69566	-0.605666	-2.69007e-06
132	-0.744727	-0.448079	-0.494577	-1.62739e-06
133	-0.729617	-0.409695	-0.547549	-1.38917e-06
134	-0.747714	-0.470856	-0.468208	-1.75136e-06
135	-0.574458	-0.395197	-0.716811	-3.03569e-06
136	-0.621778	-0.376655	-0.686675	-2.41921e-06
137	-0.650587	-0.661991	-0.372161	-2.84163e-06
138	-0.624652	-0.685266	-0.374461	-2.88731e-06
139	-0.749786	-0.493057	-0.441267	-1.84836e-06
140	-0.495384	-0.438979	-0.749594	-3.44412e-06
141	-0.46461	-0.465543	-0.753264	-3.33663e-06
142	-0.536784	-0.73882	-0.407442	-2.77325e-06
143	-0.67579	-0.637866	-0.369371	-2.74049e-06
144	-0.399607	-0.550012	-0.733349	-2.76034e-06
145	-0.385906	-0.718952	-0.578086	-2.65823e-06
146	-0.726347	-0.565575	-0.390571	-2.31589e-06
147	-0.525326	-0.413472	-0.743689	-3.40758e-06
148	-0.435338	-0.752023	-0.494916	-2.55024e-06
149	-0.413488	-0.745387	-0.522902	-2.57822e-06
150	-0.747667	-0.415388	-0.518119	-1.37378e-06
151	-0.593575	-0.711853	-0.375411	-2.86079e-06
152	-0.456698	-0.757656	-0.466246	-2.53097e-06
153	-0.432953	-0.491358	-0.755724	-3.11524e-06
154	-0.750093	-0.515987	-0.413664	-1.94055e-06
155	-0.689842	-0.363145	-0.626293	-1.3944e-06
156	-0.700122	-0.61303	-0.366091	-2.58387e-06
157	-0.711282	-0.36954	-0.597928	-1.19774e-06
158	-0.360134	-0.635289	-0.683163	-2.66047e-06
159	-0.597732	-0.368412	-0.712032	-2.78643e-06
160	-0.667502	-0.356277	-0.65384	-1.69948e-06
161	-0.356133	-0.664669	-0.656798	-2.6898e-06
162	-0.54962	-0.387382	-0.740171	-3.28598e-06
163	-0.363521	-0.604843	-0.708532	-2.61632e-06
164	-0.477439	-0.762267	-0.437036	-2.51569e-06
165	-0.730779	-0.376009	-0.569718	-1.11013e-06
166	-0.356275	-0.689367	-0.630747	-2.69356e-06
167	-0.385011	-0.741308	-0.549754	-2.6036e-06
168	-0.561193	-0.737298	-0.376103	-2.74463e-06
169	-0.400628	-0.516253	-0.756954	-2.84583e-06
170	-0.644291	-0.348943	-0.680535	-2.08907e-06
171	-0.768075	-0.443478	-0.46194	-1.46709e-06
172	-0.764743	-0.42061	-0.488114	-1.34406e-06
173	-0.749435	-0.538251	-0.385529	-2.01999e-06
174	-0.356197	-0.713252	-0.603651	-2.67121e-06
175	-0.724422	-0.587012	-0.361428	-2.36097e-06
176	-0.366279	-0.573527	-0.732739	-2.58655e-06
177	-0.503033	-0.762385	-0.407097	-2.53629e-06
178	-0.749387	-0.382019	-0.540814	-1.08343e-06
179	-0.770441	-0.465885	-0.435169	-1.55429e-06
180	-0.64684	-0.681499	-0.342282	-2.71379e-06
181	-0.67235	-0.657709	-0.339654	-2.64959e-06
182	-0.573242	-0.360722	-0.735713	-3.10405e-06
183	-0.464213	-0.430015	-0.774334	-3.45501e-06
184	-0.494553	-0.404874	-0.769087	-3.51623e-06
185	-0.616293	-0.708648	-0.343513	-2.71607e-06
186	-0.405639	-0.7697	-0.49297	-2.44096e-06
187	-0.62024	-0.341154	-0.70634	-2.51234e-06
188	-0.355602	-0.736268	-0.575722	-2.62548e-06
189	-0.771845	-0.487692	-0.407936	-1.61904e-06
190	-0.427135	-0.775699	-0.464594	-2.36775e-06
191	-0.383614	-0.762697	-0.520705	-2.51068e-06
192	-0.697037	-0.633113	-0.336611	-2.53205e-06
193	-0.432953	-0.456198	-0.777454	-3.26383e-06
194	-0.767082	-0.387565	-0.511252	-1.07447e-06
195	-0.52411	-0.379094	-0.762625	-3.45682e-06
196	-0.527794	-0.761564	-0.376103	-2.53265e-06
197	-0.367185	-0.540551	-0.756954	-2.59962e-06
198	-0.747877	-0.55994	-0.356577	-2.07737e-06
199	-0.448074	-0.780687	-0.435611	-2.30039e-06
200	-0.710703	-0.334942	-0.618639	-1.03191e-06
201	-0.584716	-0.734612	-0.34417	-2.64283e-06
202	-0.688679	-0.328249	-0.646509	-1.34008e-06
203	-0.730779	-0.341415	-0.591098	-8.55856e-07
204	-0.325939	-0.682082	-0.65462	-2.65918e-06
205	-0.32553	-0.656853	-0.680128	-2.62788e-06
206	-0.329196	-0.626966	-0.706077	-2.56334e-06
207	-0.400968	-0.481618	-0.779274	-2.9872e-06
208	-0.771546	-0.510225	-0.379984	-1.68632e-06
209	-0.721652	-0.607395	-0.332098	-2.34538e-06
210	-0.325929	-0.706433	-0.628269	-2.65382e-06
211	-0.665715	-0.321082	-0.673594	-1.75635e-06
212	-0.750007	-0.347734	-0.562646	-7.78838e-07
213	-0.596053	-0.333625	-0.730353	-2.89769e-06
214	-0.354516	-0.758283	-0.547107	-2.55272e-06
215	-0.332342	-0.596087	-0.73091	-2.4863e-06
216	-0.46843	-0.784658	-0.406061	-2.24323e-06
217	-0.547978	-0.352618	-0.758538	-3.34633e-06
218	-0.787486	-0.415648	-0.455085	-1.16924e-06
219	-0.783843	-0.392638	-0.481067	-1.04447e-06
220	-0.79017	-0.438152	-0.428548	-1.24827e-06
221	-0.325609	-0.730036	-0.600855	-2.61933e-06
222	-0.551813	-0.759505	-0.344463	-2.48355e-06
223	-0.76838	-0.353592	-0.533447	-7.60878e-07
224	-0.641952	-0.31346	-0.699743	-2.23188e-06
225	-0.66803	-0.676681	-0.309576	-2.47692e-06
226	-0.367868	-0.506327	-0.77994	-2.69487e-06
227	-0.770411	-0.532083	-0.351217	-1.74197e-06
228	-0.791892	-0.460123	-0.40149	-1.29729e-06
229	-0.493588	-0.784498	-0.375411	-2.24054e-06
230	-0.63808	-0.704376	-0.310978	-2.50236e-06
231	-0.745339	-0.580894	-0.327158	-2.092e-06
232	-0.33352	-0.563601	-0.755724	-2.43415e-06
233	-0.375114	-0.786634	-0.490405	-2.34108e-06
234	-0.693058	-0.652385	-0.306699	-2.39734e-06
235	-0.396824	-0.793005	-0.462249	-2.21711e-06
236	-0.462906	-0.395528	-0.793269	-3.54921e-06
237	-0.492908	-0.370071	-0.787458	-3.56977e-06
238	-0.43227	-0.420334	-0.797785	-3.42002e-06
239	-0.57114	-0.325689	-0.753476	-3.21379e-06
240	-0.353281	-0.779095	-0.517884	-2.44146e-06
241	-0.324864	-0.752683	-0.572653	-2.56271e-06
242	-0.606985	-0.730943	-0.311918	-2.47201e-06
243	-0.418038	-0.79837	-0.433417	-2.09086e-06
244	-0.785785	-0.358981	-0.503661	-7.56409e-07
245	-0.618331	-0.305819	-0.723976	-2.68566e-06
246	-0.792649	-0.481533	-0.373943	-1.3336e-06
247	-0.729617	-0.306521	-0.611314	-6.80591e-07
248	-0.717969	-0.627024	-0.30226	-2.2519e-06
249	-0.708969	-0.299799	-0.638344	-9.76937e-07
250	-0.400628	-0.446165	-0.800271	-3.17927e-06
251	-0.522087	-0.34413	-0.780384	-3.50948e-06
252	-0.295021	-0.673763	-0.6775	-2.58032e-06
253	-0.749387	-0.312875	-0.583548	-5.0871e-07
254	-0.295269	-0.698681	-0.65166	-2.5938e-06
255	-0.438625	-0.802712	-0.404057	-1.98366e-06
256	-0.51797	-0.783105	-0.34417	-2.23532e-06
257	-0.686355	-0.292773	-0.665733	-1.41616e-06
258	-0.294425	-0.648025	-0.702409	-2.52533e-06
259	-0.33414	-0.530171	-0.779274	-2.46131e-06
260	-0.574937	-0.756215	-0.312388	-2.37796e-06
261	-0.768229	-0.553327	-0.321952	-1.77301e-06
262	-0.297852	-0.617656	-0.727864	-2.44045e-06
263	-0.295186	-0.722639	-0.625027	-2.57097e-06
264	-0.76838	-0.318998	-0.554827	-4.37577e-07
265	-0.323903	-0.77412	-0.543899	-2.48345e-06
266	-0.791897	-0.503612	-0.345359	-1.37564e-06
267	-0.80614	-0.386997	-0.447628	-8.58668e-07
268	-0.367868	-0.471163	-0.801672	-2.88175e-06
269	-0.662842	-0.285363	-0.692249	-1.94409e-06
270	-0.742003	-0.600783	-0.297476	-2.03824e-06
271	-0.809135	-0.409686	-0.421258	-9.36205e-07
272	-0.802005	-0.364196	-0.473444	-7.30872e-07
273	-0.593687	-0.298042	-0.747467	-3.08537e-06
274	-0.458698	-0.805838	-0.374461	-1.91265e-06
275	-0.545532	-0.317356	-0.775681	-3.44471e-06
276	-0.299185	-0.585731	-0.753264	-2.35238e-06
277	-0.294704	-0.745907	-0.597305	-2.5244e-06
278	-0.811161	-0.431906	-0.394302	-9.74267e-07
279	-0.786433	-0.324731	-0.525427	-4.24382e-07
280	-0.6588	-0.699062	-0.278019	-2.23874e-06
281	-0.688191	-0.67082	-0.276393	-2.18944e-06
282	-0.366027	-0.80934	-0.459339	-2.09782e-06
283	-0.541538	-0.780481	-0.312388	-2.2049e-06
284	-0.639533	-0.277851	-0.716796	-2.47253e-06
285	-0.344498	-0.802467	-0.487205	-2.2585e-06
286	-0.628313	-0.726141	-0.279183	-2.24795e-06
287	-0.38741	-0.815097	-0.430732	-1.91704e-06
288	-0.812225	-0.453516	-0.366897	-9.92265e-07
289	-0.460882	-0.360429	-0.810974	-3.64361e-06
290	-0.430583	-0.385495	-0.816083	-3.57545e-06
291	-0.483519	-0.805114	-0.343513	-1.92339e-06
292	-0.334425	-0.495461	-0.801672	-2.60206e-06
293	-0.322525	-0.79456	-0.514444	-2.36931e-06
294	-0.790112	-0.525035	-0.316325	-1.40613e-06
295	-0.713409	-0.645773	-0.272076	-2.07738e-06
296	-0.765026	-0.573819	-0.292348	-1.7531e-06
297	-0.293939	-0.767952	-0.569079	-2.46532e-06
298	-0.30008	-0.552736	-0.777454	-2.32381e-06
299	-0.490456	-0.334796	-0.80459	-3.63855e-06
300	-0.408286	-0.819788	-0.40156	-1.7533e-06
301	-0.399607	-0.409955	-0.819909	-3.41005e-06
302	-0.803303	-0.330223	-0.495638	-4.24175e-07
303	-0.727293	-0.271054	-0.630536	-6.20754e-07
304	-0.59678	-0.752011	-0.279881	-2.21853e-06
305	-0.747667	-0.277652	-0.603244	-3.19824e-07
306	-0.568272	-0.289854	-0.770098	-3.39706e-06
307	-0.264151	-0.689849	-0.674042	-2.49508e-06
308	-0.263677	-0.664448	-0.699273	-2.46764e-06
309	-0.706082	-0.264169	-0.657011	-1.05733e-06
310	-0.264286	-0.714364	-0.647948	-2.48192e-06
311	-0.767082	-0.283953	-0.575287	-1.51706e-07
312	-0.812164	-0.474591	-0.339341	-1.00713e-06
313	-0.615456	-0.270006	-0.74048	-2.96206e-06
314	-0.737712	-0.619897	-0.26741	-1.90332e-06
315	-0.519258	-0.308637	-0.79694	-3.6077e-06
316	-0.262866	-0.638197	-0.723607	-2.40331e-06
317	-0.367185	-0.435299	-0.822004	-3.14914e-06
318	-0.428549	-0.823312	-0.372161	-1.64009e-06
319	-0.682882	-0.2569	-0.683867	-1.63069e-06
320	-0.264083	-0.737964	-0.621023	-2.44021e-06
321	-0.507599	-0.80315	-0.311918	-1.95609e-06
322	-0.785785	-0.289948	-0.546326	-8.28363e-08
323	-0.292822	-0.789047	-0.540055	-2.39143e-06
324	-0.823654	-0.358234	-0.439617	-5.4022e-07
325	-0.82711	-0.380719	-0.413452	-6.23062e-07
326	-0.564254	-0.776629	-0.280114	-2.13557e-06
327	-0.264412	-0.606791	-0.749594	-2.31977e-06
328	-0.787296	-0.545772	-0.286878	-1.40213e-06
329	-0.819207	-0.335318	-0.465254	-3.98708e-07
330	-0.300528	-0.518892	-0.800271	-2.40179e-06
331	-0.829468	-0.403079	-0.386665	-6.5995e-07
332	-0.659941	-0.249452	-0.708697	-2.23139e-06
333	-0.810757	-0.496275	-0.310456	-1.02311e-06
334	-0.263541	-0.760618	-0.593301	-2.38723e-06
335	-0.33414	-0.459904	-0.822702	-2.85872e-06
336	-0.76107	-0.593227	-0.262401	-1.65559e-06
337	-0.448259	-0.825776	-0.342282	-1.59274e-06
338	-0.803303	-0.295632	-0.517017	-6.95265e-08
339	-0.590346	-0.261945	-0.763464	-3.37083e-06
340	-0.335116	-0.824627	-0.455728	-2.01671e-06
341	-0.542239	-0.281283	-0.791743	-3.62283e-06
342	-0.830812	-0.424947	-0.359404	-6.67e-07
343	-0.356369	-0.830782	-0.427555	-1.7991e-06
344	-0.679467	-0.692347	-0.242859	-1.91943e-06
345	-0.265518	-0.574375	-0.774334	-2.26719e-06
346	-0.313409	-0.817382	-0.483386	-2.19125e-06
347	-0.70729	-0.663925	-0.242784	-1.85331e-06
348	-0.649517	-0.720045	-0.24426	-1.9725e-06
349	-0.377449	-0.835865	-0.398574	-1.58296e-06
350	-0.427873	-0.349883	-0.833371	-3.75596e-06
351	-0.291383	-0.809074	-0.510388	-2.29007e-06
352	-0.530789	-0.799956	-0.279881	-1.98248e-06
353	-0.63614	-0.241733	-0.732728	-2.81988e-06
354	-0.618413	-0.746622	-0.245197	-2.00811e-06
355	-0.457934	-0.324467	-0.827658	-3.7752e-06
356	-0.262661	-0.782297	-0.564819	-2.33344e-06
357	-0.397184	-0.374643	-0.837787	-3.66245e-06
358	-0.831085	-0.44618	-0.331995	-6.62207e-07
359	-0.744727	-0.241976	-0.621956	-2.38942e-07
360	-0.731954	-0.638342	-0.238251	-1.70581e-06
361	-0.472724	-0.824515	-0.310978	-1.65508e-06
362	-0.819885	-0.300996	-0.487022	-6.40198e-08
363	-0.764743	-0.24848	-0.594497	6.03592e-08
364	-0.72382	-0.235183	-0.648671	-6.86228e-07
365	-0.231436	-0.679719	-0.696003	-2.36767e-06
366	-0.231772	-0.704881	-0.670391	-2.36149e-06
367	-0.397816	-0.839826	-0.369371	-1.41931e-06
368	-0.808303	-0.517337	-0.281084	-1.01745e-06
369	-0.487173	-0.298568	-0.820683	-3.77174e-06
370	-0.783452	-0.565796	-0.257056	-1.33608e-06
371	-0.300528	-0.483729	-0.822004	-2.60873e-06
372	-0.366279	-0.398893	-0.840669	-3.47555e-06
373	-0.230749	-0.653749	-0.720671	-2.33682e-06
374	-0.266183	-0.541004	-0.797785	-2.29831e-06
375	-0.783843	-0.254686	-0.566326	2.26168e-07
376	-0.23178	-0.729086	-0.643981	-2.32142e-06
377	-0.702046	-0.228109	-0.674609	-1.26441e-06
378	-0.586364	-0.771897	-0.245666	-2.01784e-06
379	-0.564513	-0.253564	-0.785513	-3.68035e-06
380	-0.230901	-0.627384	-0.743689	-2.28892e-06
381	-0.830359	-0.466877	-0.304188	-6.50821e-07
382	-0.611619	-0.23377	-0.755827	-3.33654e-06
383	-0.755729	-0.611892	-0.233372	-1.49056e-06
384	-0.843986	-0.351627	-0.405026	-3.02566e-07
385	-0.515629	-0.272667	-0.812268	-3.7971e-06
386	-0.231386	-0.75263	-0.616449	-2.2635e-06
387	-0.840222	-0.328988	-0.431039	-1.9787e-07
388	-0.417751	-0.842686	-0.339654	-1.33973e-06
389	-0.802005	-0.260587	-0.537477	2.96882e-07
390	-0.261444	-0.802973	-0.535614	-2.2752e-06
391	-0.679433	-0.220761	-0.69974	-1.92675e-06
392	-0.33352	-0.42389	-0.84207	-3.20658e-06
393	-0.846717	-0.373813	-0.378595	-3.52119e-07
394	-0.835429	-0.306039	-0.456507	-3.40146e-08
395	-0.496441	-0.821951	-0.279183	-1.76023e-06
396	-0.232233	-0.59546	-0.769087	-2.24548e-06
397	-0.848387	-0.39586	-0.351473	-3.61695e-07
398	-0.552922	-0.796194	-0.245666	-1.97734e-06
399	-0.303801	-0.838922	-0.451569	-1.96878e-06
400	-0.325186	-0.845465	-0.423607	-1.73839e-06
401	-0.230712	-0.774938	-0.588425	-2.20889e-06
402	-0.804829	-0.53764	-0.251381	-9.63613e-07
403	-0.819207	-0.266177	-0.507985	3.20863e-07
404	-0.656006	-0.213149	-0.724033	-2.60837e-06
405	-0.266405	-0.506732	-0.819909	-2.4438e-06
406	-0.282027	-0.831303	-0.478952	-2.13054e-06
407	-0.346153	-0.850924	-0.395103	-1.48968e-06
408	-0.698007	-0.684905	-0.209025	-1.57622e-06
409	-0.82831	-0.488156	-0.274966	-6.28215e-07
410	-0.778488	-0.584725	-0.228153	-1.20193e-06
411	-0.669612	-0.712722	-0.20892	-1.6662e-06
412	-0.437129	-0.844441	-0.309576	-1.35673e-06
413	-0.849034	-0.417172	-0.324204	-3.45691e-07
414	-0.30008	-0.448186	-0.84207	-2.92751e-06
415	-0.725299	-0.656006	-0.2088	-1.4613e-06
416	-0.586051	-0.225514	-0.77826	-3.75506e-06
417	-0.538182	-0.245067	-0.806413	-3.91008e-06
418	-0.639079	-0.739907	-0.210036	-1.76781e-06
419	-0.233124	-0.562475	-0.793269	-2.2578e-06
420	-0.259892	-0.822619	-0.505721	-2.19651e-06
421	-0.366677	-0.855292	-0.366091	-1.2806e-06
422	-0.424534	-0.313615	-0.849362	-3.99221e-06
423	-0.394136	-0.338742	-0.854348	-3.9572e-06
424	-0.747714	-0.208205	-0.630536	-9.22047e-08
425	-0.768075	-0.214842	-0.603244	3.01062e-07
426	-0.229687	-0.796307	-0.559589	-2.16556e-06
427	-0.454262	-0.287993	-0.843034	-3.98881e-06
428	-0.726507	-0.201308	-0.657011	-6.38593e-07
429	-0.198844	-0.694182	-0.691789	-2.23011e-06
430	-0.835429	-0.271447	-0.477886	3.41519e-07
431	-0.363521	-0.363236	-0.857853	-3.83377e-06
432	-0.631793	-0.205282	-0.74746	-3.24403e-06
433	-0.607478	-0.765855	-0.210801	-1.86589e-06
434	-0.199094	-0.719006	-0.665877	-2.19478e-06
435	-0.787486	-0.221156	-0.575287	5.46219e-07
436	-0.198337	-0.668464	-0.716811	-2.23293e-06
437	-0.74942	-0.629879	-0.204017	-1.26207e-06
438	-0.848634	-0.438065	-0.296513	-3.14592e-07
439	-0.51898	-0.818864	-0.245197	-1.86782e-06
440	-0.38673	-0.858564	-0.336611	-1.1594e-06
441	-0.461267	-0.842578	-0.278019	-1.49947e-06
442	-0.19858	-0.642428	-0.740171	-2.21756e-06
443	-0.198871	-0.743147	-0.638892	-2.13273e-06
444	-0.703465	-0.193551	-0.683867	-1.34537e-06
445	-0.483108	-0.262338	-0.835336	-4.01293e-06
446	-0.80614	-0.2273	-0.546326	6.77495e-07
447	-0.800468	-0.556509	-0.222597	-8.47228e-07
448	-0.332342	-0.387167	-0.860029	-3.61751e-06
449	-0.825175	-0.508795	-0.245384	-5.70159e-07
450	-0.266183	-0.471617	-0.840669	-2.70271e-06
451	-0.23357	-0.528633	-0.816083	-2.36057e-06
452	-0.859848	-0.322113	-0.396112	4.86677e-08
453	-0.862905	-0.344409	-0.369835	-3.3733e-08
454	-0.855762	-0.299432	-0.421915	1.89555e-07
455	-0.19858	-0.615605	-0.762625	-2.2034e-06
456	-0.56006	-0.217073	-0.799508	-4.06965e-06
457	-0.574554	-0.790806	-0.210981	-1.93907e-06
458	-0.198387	-0.766313	-0.61107	-2.06504e-06
459	-0.680528	-0.186093	-0.708697	-2.0977e-06
460	-0.228338	-0.81661	-0.530104	-2.12673e-06
461	-0.772575	-0.60294	-0.198972	-9.9687e-07
462	-0.864929	-0.366292	-0.343115	-6.46509e-08
463	-0.850651	-0.276393	-0.447214	3.8657e-07
464	-0.847203	-0.458404	-0.268539	-2.67082e-07
465	-0.606825	-0.197169	-0.769992	-3.78619e-06
466	-0.511205	-0.236277	-0.826343	-4.11183e-06
467	-0.406288	-0.860736	-0.306699	-1.15186e-06
468	-0.823654	-0.232998	-0.517017	7.41677e-07
469	-0.299185	-0.411793	-0.860764	-3.32991e-06
470	-0.292299	-0.859705	-0.418891	-1.72284e-06
471	-0.199641	-0.583141	-0.787458	-2.22597e-06
472	-0.270692	-0.852746	-0.446711	-1.93549e-06
473	-0.865919	-0.387736	-0.315984	-5.55086e-08
474	-0.313441	-0.865569	-0.390571	-1.46717e-06
475	-0.484092	-0.840233	-0.24426	-1.69271e-06
476	-0.197527	-0.7883	-0.582723	-2.01069e-06
477	-0.656735	-0.178348	-0.732728	-2.85679e-06
478	-0.248763	-0.844722	-0.473879	-2.05742e-06
479	-0.687574	-0.704757	-0.17481	-1.34548e-06
480	-0.715483	-0.676419	-0.174761	-1.1883e-06
481	-0.334423	-0.870363	-0.361428	-1.22849e-06
482	-0.54065	-0.814408	-0.210801	-1.95508e-06
