x, y, z
-0.133071, -0.449299, -0.883415
-0.924305, -0.300325, -0.235512
-0.924305, -0.300325, -0.235512
-0.924305, -0.300325, -0.235512
-0.924305, -0.300325, -0.235512
-0.924305, -0.300325, -0.235512
-0.924305, -0.300325, -0.235512
-0.601501, -0.0555203, -0.79694
-0.601501, -0.0555203, -0.79694
-0.601501, -0.0555203, -0.79694
-0.601501, -0.0555203, -0.79694
-0.601501, -0.0555203, -0.79694
-0.601501, -0.0555203, -0.79694
-0.371748, -0.917729, -0.139919
-0.371748, -0.917729, -0.139919
-0.371748, -0.917729, -0.139919
-0.371748, -0.917729, -0.139919
-0.371748, -0.917729, -0.139919
-0.371748, -0.917729, -0.139919
-0.264083, -0.225432, -0.937785
-0.264083, -0.225432, -0.937785
-0.264083, -0.225432, -0.937785
-0.264083, -0.225432, -0.937785
-0.264083, -0.225432, -0.937785
-0.264083, -0.225432, -0.937785
-0.383614, -0.124644, -0.915043
-0.383614, -0.124644, -0.915043
-0.383614, -0.124644, -0.915043
-0.383614, -0.124644, -0.915043
-0.383614, -0.124644, -0.915043
-0.383614, -0.124644, -0.915043
-0.916244, -0.383023, -0.11743
-0.916244, -0.383023, -0.11743
-0.916244, -0.383023, -0.11743
-0.916244, -0.383023, -0.11743
-0.916244, -0.383023, -0.11743
-0.916244, -0.383023, -0.11743
-0.707107, -0.707107, 0
-0.707107, -0.707107, 0
-0.707107, -0.707107, 0
-0.707107, -0.707107, 0
-0.707107, -0.707107, 0
-0.707107, -0.707107, 0
8.80265e-09, -0.738175, -0.674609
8.80265e-09, -0.738175, -0.674609
8.80265e-09, -0.738175, -0.674609
8.80265e-09, -0.738175, -0.674609
8.80265e-09, -0.738175, -0.674609
8.80265e-09, -0.738175, -0.674609
7.60871e-09, -0.638054, -0.769992
7.60871e-09, -0.638054, -0.769992
7.60871e-09, -0.638054, -0.769992
7.60871e-09, -0.638054, -0.769992
7.60871e-09, -0.638054, -0.769992
7.60871e-09, -0.638054, -0.769992
-0.587785, -0.809017, 0
-0.587785, -0.809017, 0
-0.587785, -0.809017, 0
-0.587785, -0.809017, 0
-0.587785, -0.809017, 0
-0.587785, -0.809017, 0
-0.809017, -0.587785, 0
-0.809017, -0.587785, 0
-0.809017, -0.587785, 0
-0.809017, -0.587785, 0
-0.809017, -0.587785, 0
-0.809017, -0.587785, 0
-0.132792, -0.32082, -0.937785
-0.132792, -0.32082, -0.937785
-0.132792, -0.32082, -0.937785
-0.132792, -0.32082, -0.937785
-0.132792, -0.32082, -0.937785
-0.132792, -0.32082, -0.937785
9.82826e-09, -0.824181, -0.566326
9.82826e-09, -0.824181, -0.566326
9.82826e-09, -0.824181, -0.566326
9.82826e-09, -0.824181, -0.566326
9.82826e-09, -0.824181, -0.566326
9.82826e-09, -0.824181, -0.566326
-0.783452, 0.0231142, -0.621023
-0.783452, 0.0231142, -0.621023
-0.783452, 0.0231142, -0.621023
-0.783452, 0.0231142, -0.621023
-0.783452, 0.0231142, -0.621023
-0.783452, 0.0231142, -0.621023
6.26928e-09, -0.525731, -0.850651
6.26928e-09, -0.525731, -0.850651
6.26928e-09, -0.525731, -0.850651
6.26928e-09, -0.525731, -0.850651
6.26928e-09, -0.525731, -0.850651
6.26928e-09, -0.525731, -0.850651
-0.862669, -0.00703143, -0.505721
-0.862669, -0.00703143, -0.505721
-0.862669, -0.00703143, -0.505721
-0.862669, -0.00703143, -0.505721
-0.862669, -0.00703143, -0.505721
-0.862669, -0.00703143, -0.505721
-0.924305, -0.0763392, -0.373943
-0.924305, -0.0763392, -0.373943
-0.924305, -0.0763392, -0.373943
-0.924305, -0.0763392, -0.373943
-0.924305, -0.0763392, -0.373943
-0.924305, -0.0763392, -0.373943
-0.46843, -0.0122828, -0.883415
-0.46843, -0.0122828, -0.883415
-0.46843, -0.0122828, -0.883415
-0.46843, -0.0122828, -0.883415
-0.46843, -0.0122828, -0.883415
-0.46843, -0.0122828, -0.883415
-0.0810863, -0.935787, -0.343115
-0.0810863, -0.935787, -0.343115
-0.0810863, -0.935787, -0.343115
-0.0810863, -0.935787, -0.343115
-0.0810863, -0.935787, -0.343115
-0.0810863, -0.935787, -0.343115
-0.688191, 0.0527864, -0.723607
-0.688191, 0.0527864, -0.723607
-0.688191, 0.0527864, -0.723607
-0.688191, 0.0527864, -0.723607
-0.688191, 0.0527864, -0.723607
-0.688191, 0.0527864, -0.723607
-0.160622, -0.959253, -0.232454
-0.160622, -0.959253, -0.232454
-0.160622, -0.959253, -0.232454
-0.160622, -0.959253, -0.232454
-0.160622, -0.959253, -0.232454
-0.160622, -0.959253, -0.232454
-0.453991, -0.891006, 0
-0.453991, -0.891006, 0
-0.453991, -0.891006, 0
-0.453991, -0.891006, 0
-0.453991, -0.891006, 0
-0.453991, -0.891006, 0
-0.891007, -0.45399, 0
-0.891007, -0.45399, 0
-0.891007, -0.45399, 0
-0.891007, -0.45399, 0
-0.891007, -0.45399, 0
-0.891007, -0.45399, 0
1.06659e-08, -0.894427, -0.447214
1.06659e-08, -0.894427, -0.447214
1.06659e-08, -0.894427, -0.447214
1.06659e-08, -0.894427, -0.447214
1.06659e-08, -0.894427, -0.447214
-0.961938, -0.143665, -0.232454
-0.961938, -0.143665, -0.232454
-0.961938, -0.143665, -0.232454
-0.961938, -0.143665, -0.232454
-0.961938, -0.143665, -0.232454
-0.961938, -0.143665, -0.232454
-0.237086, -0.964375, -0.117349
-0.237086, -0.964375, -0.117349
-0.237086, -0.964375, -0.117349
-0.237086, -0.964375, -0.117349
-0.237086, -0.964375, -0.117349
-0.237086, -0.964375, -0.117349
4.80996e-09, -0.403355, -0.915043
4.80996e-09, -0.403355, -0.915043
4.80996e-09, -0.403355, -0.915043
4.80996e-09, -0.403355, -0.915043
4.80996e-09, -0.403355, -0.915043
4.80996e-09, -0.403355, -0.915043
-0.966393, -0.228682, -0.11743
-0.966393, -0.228682, -0.11743
-0.966393, -0.228682, -0.11743
-0.966393, -0.228682, -0.11743
-0.966393, -0.228682, -0.11743
-0.966393, -0.228682, -0.11743
-0.259892, -0.084444, -0.961938
-0.259892, -0.084444, -0.961938
-0.259892, -0.084444, -0.961938
-0.259892, -0.084444, -0.961938
-0.259892, -0.084444, -0.961938
-0.259892, -0.084444, -0.961938
-0.131655, -0.181208, -0.974592
-0.131655, -0.181208, -0.974592
-0.131655, -0.181208, -0.974592
-0.131655, -0.181208, -0.974592
-0.131655, -0.181208, -0.974592
-0.131655, -0.181208, -0.974592
-0.564254, 0.0967772, -0.819909
-0.564254, 0.0967772, -0.819909
-0.564254, 0.0967772, -0.819909
-0.564254, 0.0967772, -0.819909
-0.564254, 0.0967772, -0.819909
-0.564254, 0.0967772, -0.819909
-0.647412, -0.753039, 0.11743
-0.647412, -0.753039, 0.11743
-0.647412, -0.753039, 0.11743
-0.647412, -0.753039, 0.11743
-0.647412, -0.753039, 0.11743
-0.647412, -0.753039, 0.11743
-0.758652, -0.64084, 0.117349
-0.758652, -0.64084, 0.117349
-0.758652, -0.64084, 0.117349
-0.758652, -0.64084, 0.117349
-0.758652, -0.64084, 0.117349
-0.758652, -0.64084, 0.117349
0.132792, -0.695305, -0.70634
0.132792, -0.695305, -0.70634
0.132792, -0.695305, -0.70634
0.132792, -0.695305, -0.70634
0.132792, -0.695305, -0.70634
0.132792, -0.695305, -0.70634
-0.309017, -0.951056, 0
-0.309017, -0.951056, 0
-0.309017, -0.951056, 0
-0.309017, -0.951056, 0
-0.309017, -0.951056, 0
-0.309017, -0.951056, 0
-0.951056, -0.309017, 0
-0.951056, -0.309017, 0
-0.951056, -0.309017, 0
-0.951056, -0.309017, 0
-0.951056, -0.309017, 0
-0.951056, -0.309017, 0
0.131655, -0.790663, -0.597928
0.131655, -0.790663, -0.597928
0.131655, -0.790663, -0.597928
0.131655, -0.790663, -0.597928
0.131655, -0.790663, -0.597928
0.131655, -0.790663, -0.597928
-0.346153, 0.0271544, -0.937785
-0.346153, 0.0271544, -0.937785
-0.346153, 0.0271544, -0.937785
-0.346153, 0.0271544, -0.937785
-0.346153, 0.0271544, -0.937785
-0.346153, 0.0271544, -0.937785
0.133071, -0.589218, -0.79694
0.133071, -0.589218, -0.79694
0.133071, -0.589218, -0.79694
0.133071, -0.589218, -0.79694
0.133071, -0.589218, -0.79694
0.133071, -0.589218, -0.79694
-0.516122, -0.848427, 0.11743
-0.516122, -0.848427, 0.11743
-0.516122, -0.848427, 0.11743
-0.516122, -0.848427, 0.11743
-0.516122, -0.848427, 0.11743
-0.516122, -0.848427, 0.11743
-0.916244, 0.0662611, -0.395103
-0.916244, 0.0662611, -0.395103
-0.916244, 0.0662611, -0.395103
-0.916244, 0.0662611, -0.395103
-0.916244, 0.0662611, -0.395103
-0.916244, 0.0662611, -0.395103
-0.843911, 0.129152, -0.520705
-0.843911, 0.129152, -0.520705
-0.843911, 0.129152, -0.520705
-0.843911, 0.129152, -0.520705
-0.843911, 0.129152, -0.520705
-0.843911, 0.129152, -0.520705
3.25867e-09, -0.273266, -0.961938
3.25867e-09, -0.273266, -0.961938
3.25867e-09, -0.273266, -0.961938
3.25867e-09, -0.273266, -0.961938
3.25867e-09, -0.273266, -0.961938
3.25867e-09, -0.273266, -0.961938
-0.757935, 0.159793, -0.632456
-0.757935, 0.159793, -0.632456
-0.757935, 0.159793, -0.632456
-0.757935, 0.159793, -0.632456
-0.757935, 0.159793, -0.632456
-0.757935, 0.159793, -0.632456
-0.966393, -0.0027623, -0.257056
-0.966393, -0.0027623, -0.257056
-0.966393, -0.0027623, -0.257056
-0.966393, -0.0027623, -0.257056
-0.966393, -0.0027623, -0.257056
-0.966393, -0.0027623, -0.257056
-0.840178, -0.52395, 0.139919
-0.840178, -0.52395, 0.139919
-0.840178, -0.52395, 0.139919
-0.840178, -0.52395, 0.139919
-0.840178, -0.52395, 0.139919
-0.840178, -0.52395, 0.139919
0.1312, -0.866811, -0.481067
0.1312, -0.866811, -0.481067
0.1312, -0.866811, -0.481067
0.1312, -0.866811, -0.481067
0.1312, -0.866811, -0.481067
0.1312, -0.866811, -0.481067
-5.28401e-08, -0.971871, -0.235512
-5.28401e-08, -0.971871, -0.235512
-5.28401e-08, -0.971871, -0.235512
-5.28401e-08, -0.971871, -0.235512
-5.28401e-08, -0.971871, -0.235512
-5.28401e-08, -0.971871, -0.235512
0.133071, -0.449299, -0.883415
0.133071, -0.449299, -0.883415
0.133071, -0.449299, -0.883415
0.133071, -0.449299, -0.883415
0.133071, -0.449299, -0.883415
0.133071, -0.449299, -0.883415
0.0810863, -0.935787, -0.343115
0.0810863, -0.935787, -0.343115
0.0810863, -0.935787, -0.343115
0.0810863, -0.935787, -0.343115
0.0810863, -0.935787, -0.343115
0.0810863, -0.935787, -0.343115
-0.0811419, -0.989761, -0.11743
-0.0811419, -0.989761, -0.11743
-0.0811419, -0.989761, -0.11743
-0.0811419, -0.989761, -0.11743
-0.0811419, -0.989761, -0.11743
-0.0811419, -0.989761, -0.11743
-0.425325, 0.138197, -0.894427
-0.425325, 0.138197, -0.894427
-0.425325, 0.138197, -0.894427
-0.425325, 0.138197, -0.894427
-0.425325, 0.138197, -0.894427
-0.425325, 0.138197, -0.894427
-0.990439, -0.0725258, -0.117349
-0.990439, -0.0725258, -0.117349
-0.990439, -0.0725258, -0.117349
-0.990439, -0.0725258, -0.117349
-0.990439, -0.0725258, -0.117349
-0.990439, -0.0725258, -0.117349
-0.375039, -0.919552, 0.117349
-0.375039, -0.919552, 0.117349
-0.375039, -0.919552, 0.117349
-0.375039, -0.919552, 0.117349
-0.375039, -0.919552, 0.117349
-0.375039, -0.919552, 0.117349
-0.646578, 0.210086, -0.733349
-0.646578, 0.210086, -0.733349
-0.646578, 0.210086, -0.733349
-0.646578, 0.210086, -0.733349
-0.646578, 0.210086, -0.733349
-0.646578, 0.210086, -0.733349
-0.1312, -0.0426296, -0.990439
-0.1312, -0.0426296, -0.990439
-0.1312, -0.0426296, -0.990439
-0.1312, -0.0426296, -0.990439
-0.1312, -0.0426296, -0.990439
-0.1312, -0.0426296, -0.990439
-0.912983, -0.383206, 0.140057
-0.912983, -0.383206, 0.140057
-0.912983, -0.383206, 0.140057
-0.912983, -0.383206, 0.140057
-0.912983, -0.383206, 0.140057
-0.912983, -0.383206, 0.140057
-0.156435, -0.987688, 0
-0.156435, -0.987688, 0
-0.156435, -0.987688, 0
-0.156435, -0.987688, 0
-0.156435, -0.987688, 0
-0.156435, -0.987688, 0
-0.987688, -0.156434, 0
-0.987688, -0.156434, 0
-0.987688, -0.156434, 0
-0.987688, -0.156434, 0
-0.987688, -0.156434, 0
-0.987688, -0.156434, 0
-0.693781, -0.68164, 0.232454
-0.693781, -0.68164, 0.232454
-0.693781, -0.68164, 0.232454
-0.693781, -0.68164, 0.232454
-0.693781, -0.68164, 0.232454
-0.693781, -0.68164, 0.232454
1.64506e-09, -0.137952, -0.990439
1.64506e-09, -0.137952, -0.990439
1.64506e-09, -0.137952, -0.990439
1.64506e-09, -0.137952, -0.990439
1.64506e-09, -0.137952, -0.990439
1.64506e-09, -0.137952, -0.990439
0.132792, -0.32082, -0.937785
0.132792, -0.32082, -0.937785
0.132792, -0.32082, -0.937785
0.132792, -0.32082, -0.937785
0.132792, -0.32082, -0.937785
0.132792, -0.32082, -0.937785
-0.571252, -0.78626, 0.235512
-0.571252, -0.78626, 0.235512
-0.571252, -0.78626, 0.235512
-0.571252, -0.78626, 0.235512
-0.571252, -0.78626, 0.235512
-0.571252, -0.78626, 0.235512
-0.213023, 0.0692153, -0.974592
-0.213023, 0.0692153, -0.974592
-0.213023, 0.0692153, -0.974592
-0.213023, 0.0692153, -0.974592
-0.213023, 0.0692153, -0.974592
-0.213023, 0.0692153, -0.974592
0.262866, -0.638197, -0.723607
0.262866, -0.638197, -0.723607
0.262866, -0.638197, -0.723607
0.262866, -0.638197, -0.723607
0.262866, -0.638197, -0.723607
0.262866, -0.638197, -0.723607
0.264083, -0.737964, -0.621023
0.264083, -0.737964, -0.621023
0.264083, -0.737964, -0.621023
0.264083, -0.737964, -0.621023
0.264083, -0.737964, -0.621023
0.264083, -0.737964, -0.621023
-0.891006, 0.203031, -0.406061
-0.891006, 0.203031, -0.406061
-0.891006, 0.203031, -0.406061
-0.891006, 0.203031, -0.406061
-0.891006, 0.203031, -0.406061
-0.891006, 0.203031, -0.406061
-0.780204, -0.570266, 0.257056
-0.780204, -0.570266, 0.257056
-0.780204, -0.570266, 0.257056
-0.780204, -0.570266, 0.257056
-0.780204, -0.570266, 0.257056
-0.780204, -0.570266, 0.257056
-0.951057, 0.138197, -0.276393
-0.951057, 0.138197, -0.276393
-0.951057, 0.138197, -0.276393
-0.951057, 0.138197, -0.276393
-0.951057, 0.138197, -0.276393
-0.951057, 0.138197, -0.276393
-0.513375, 0.253366, -0.819909
-0.513375, 0.253366, -0.819909
-0.513375, 0.253366, -0.819909
-0.513375, 0.253366, -0.819909
-0.513375, 0.253366, -0.819909
-0.513375, 0.253366, -0.819909
-0.433889, -0.870463, 0.232454
-0.433889, -0.870463, 0.232454
-0.433889, -0.870463, 0.232454
-0.433889, -0.870463, 0.232454
-0.433889, -0.870463, 0.232454
-0.433889, -0.870463, 0.232454
-0.809017, 0.262866, -0.525731
-0.809017, 0.262866, -0.525731
-0.809017, 0.262866, -0.525731
-0.809017, 0.262866, -0.525731
-0.809017, 0.262866, -0.525731
-0.809017, 0.262866, -0.525731
0.259892, -0.822619, -0.505721
0.259892, -0.822619, -0.505721
0.259892, -0.822619, -0.505721
0.259892, -0.822619, -0.505721
0.259892, -0.822619, -0.505721
0.259892, -0.822619, -0.505721
0.213023, -0.902656, -0.373943
0.213023, -0.902656, -0.373943
0.213023, -0.902656, -0.373943
0.213023, -0.902656, -0.373943
0.213023, -0.902656, -0.373943
0.213023, -0.902656, -0.373943
0.266405, -0.506732, -0.819909
0.266405, -0.506732, -0.819909
0.266405, -0.506732, -0.819909
0.266405, -0.506732, -0.819909
0.266405, -0.506732, -0.819909
0.266405, -0.506732, -0.819909
-0.238677, -0.960966, 0.139919
-0.238677, -0.960966, 0.139919
-0.238677, -0.960966, 0.139919
-0.238677, -0.960966, 0.139919
-0.238677, -0.960966, 0.139919
-0.238677, -0.960966, 0.139919
-0.987688, 0.0699596, -0.139919
-0.987688, 0.0699596, -0.139919
-0.987688, 0.0699596, -0.139919
-0.987688, 0.0699596, -0.139919
-0.987688, 0.0699596, -0.139919
-0.987688, 0.0699596, -0.139919
-0.296005, 0.181495, -0.937785
-0.296005, 0.181495, -0.937785
-0.296005, 0.181495, -0.937785
-0.296005, 0.181495, -0.937785
-0.296005, 0.181495, -0.937785
-0.296005, 0.181495, -0.937785
-0.963861, -0.226617, 0.140057
-0.963861, -0.226617, 0.140057
-0.963861, -0.226617, 0.140057
-0.963861, -0.226617, 0.140057
-0.963861, -0.226617, 0.140057
-0.963861, -0.226617, 0.140057
0.160622, -0.959253, -0.232454
0.160622, -0.959253, -0.232454
0.160622, -0.959253, -0.232454
0.160622, -0.959253, -0.232454
0.160622, -0.959253, -0.232454
