x1, y1, z1, x2, y2, z2
0.448259, -0.0631516, 0.89167, 0.428548, -0.0353255, 0.902828
0.458698, -0.025454, 0.888227, 0.428548, -0.0353255, 0.902828
0.408286, -0.00745397, 0.912824, 0.377449, -0.0173147, 0.925868
0.408286, -0.00745397, 0.912824, 0.397816, -0.0452059, 0.916351
0.377449, -0.0173147, 0.925868, 0.397816, -0.0452059, 0.916351
0.448259, -0.0631516, 0.89167, 0.428548, -0.0353255, 0.902828
0.448259, -0.0631516, 0.89167, 0.417751, -0.0730645, 0.905619
0.428548, -0.0353255, 0.902828, 0.417751, -0.0730645, 0.905619
0.2289, -0.201804, 0.952303, 0.262621, -0.191772, 0.94565
0.2289, -0.201804, 0.952303, 0.242237, -0.163877, 0.956277
0.262621, -0.191772, 0.94565, 0.242237, -0.163877, 0.956277
0.25518, -0.125683, 0.95869, 0.234254, -0.097513, 0.967273
0.25518, -0.125683, 0.95869, 0.221448, -0.135739, 0.965679
0.234254, -0.097513, 0.967273, 0.221448, -0.135739, 0.965679
0.2289, -0.201804, 0.952303, 0.242237, -0.163877, 0.956277
0.2289, -0.201804, 0.952303, 0.208302, -0.173826, 0.962494
0.242237, -0.163877, 0.956277, 0.208302, -0.173826, 0.962494
0.322525, -0.104795, -0.940742, 0.353281, -0.114788, -0.928448
0.322525, -0.104795, -0.940742, 0.344498, -0.0768955, -0.935633
0.353281, -0.114788, -0.928448, 0.344498, -0.0768955, -0.935633
0.366027, -0.0488974, -0.929319, 0.356369, -0.01088, -0.934282
0.366027, -0.0488974, -0.929319, 0.335116, -0.0388313, -0.941377
0.356369, -0.01088, -0.934282, 0.335116, -0.0388313, -0.941377
0.322525, -0.104795, -0.940742, 0.344498, -0.0768955, -0.935633
0.322525, -0.104795, -0.940742, 0.313409, -0.0668089, -0.947265
0.344498, -0.0768955, -0.935633, 0.313409, -0.0668089, -0.947265
0.399769, 0.21239, -0.89167, 0.386056, 0.249023, -0.888227
0.399769, 0.21239, -0.89167, 0.367467, 0.223316, -0.902828
0.386056, 0.249023, -0.888227, 0.367467, 0.223316, -0.902828
0.334692, 0.233954, -0.912824, 0.31554, 0.207851, -0.925868
0.334692, 0.233954, -0.912824, 0.348411, 0.197258, -0.916351
0.31554, 0.207851, -0.925868, 0.348411, 0.197258, -0.916351
0.399769, 0.21239, -0.89167, 0.367467, 0.223316, -0.902828
0.399769, 0.21239, -0.89167, 0.380913, 0.186437, -0.905619
0.367467, 0.223316, -0.902828, 0.380913, 0.186437, -0.905619
0.303801, -0.0287184, -0.952303, 0.325186, -0.000782528, -0.94565
0.303801, -0.0287184, -0.952303, 0.292299, 0.00980425, -0.956277
0.325186, -0.000782528, -0.94565, 0.292299, 0.00980425, -0.956277
0.280319, 0.0483109, -0.95869, 0.246832, 0.0588015, -0.967273
0.280319, 0.0483109, -0.95869, 0.258941, 0.020349, -0.965679
0.246832, 0.0588015, -0.967273, 0.258941, 0.020349, -0.965679
0.303801, -0.0287184, -0.952303, 0.292299, 0.00980425, -0.956277
0.303801, -0.0287184, -0.952303, 0.270692, -0.0181907, -0.962494
0.292299, 0.00980425, -0.956277, 0.270692, -0.0181907, -0.962494
0.727959, -0.662827, 0.175321, 0.74375, -0.652224, 0.146423
0.727959, -0.662827, 0.175321, 0.750382, -0.635548, 0.181672
0.74375, -0.652224, 0.146423, 0.750382, -0.635548, 0.181672
0.771841, -0.607452, 0.187789, 0.77663, -0.589319, 0.222597
0.771841, -0.607452, 0.187789, 0.755818, -0.617878, 0.216717
0.77663, -0.589319, 0.222597, 0.755818, -0.617878, 0.216717
0.727959, -0.662827, 0.175321, 0.750382, -0.635548, 0.181672
0.727959, -0.662827, 0.175321, 0.733998, -0.645701, 0.210518
0.750382, -0.635548, 0.181672, 0.733998, -0.645701, 0.210518
0.848028, -0.404587, 0.342282, 0.844754, -0.382321, 0.374461
0.848028, -0.404587, 0.342282, 0.830634, -0.414179, 0.372161
0.844754, -0.382321, 0.374461, 0.830634, -0.414179, 0.372161
0.812169, -0.423238, 0.40156, 0.796672, -0.45437, 0.398574
0.812169, -0.423238, 0.40156, 0.815477, -0.445603, 0.369371
0.796672, -0.45437, 0.398574, 0.815477, -0.445603, 0.369371
0.848028, -0.404587, 0.342282, 0.830634, -0.414179, 0.372161
0.848028, -0.404587, 0.342282, 0.833286, -0.4362, 0.339654
0.830634, -0.414179, 0.372161, 0.833286, -0.4362, 0.339654
0.738886, -0.627562, 0.245384, 0.760032, -0.599298, 0.251381
0.738886, -0.627562, 0.245384, 0.741796, -0.608876, 0.281084
0.760032, -0.599298, 0.251381, 0.741796, -0.608876, 0.281084
0.743496, -0.589197, 0.316325, 0.723674, -0.597515, 0.345359
0.743496, -0.589197, 0.316325, 0.722524, -0.617719, 0.310456
0.723674, -0.597515, 0.345359, 0.722524, -0.617719, 0.310456
0.738886, -0.627562, 0.245384, 0.741796, -0.608876, 0.281084
0.738886, -0.627562, 0.245384, 0.720226, -0.636921, 0.274966
0.741796, -0.608876, 0.281084, 0.720226, -0.636921, 0.274966
0.97853, -0.108355, -0.175321, 0.985074, -0.0904943, -0.146423
0.97853, -0.108355, -0.175321, 0.980638, -0.0731054, -0.181672
0.985074, -0.0904943, -0.146423, 0.980638, -0.0731054, -0.181672
0.981483, -0.0377621, -0.187789, 0.9747, -0.0202781, -0.222597
0.981483, -0.0377621, -0.187789, 0.974649, -0.0556153, -0.216717
0.9747, -0.0202781, -0.222597, 0.974649, -0.0556153, -0.216717
0.97853, -0.108355, -0.175321, 0.980638, -0.0731054, -0.181672
0.97853, -0.108355, -0.175321, 0.97335, -0.0909494, -0.210518
0.980638, -0.0731054, -0.181672, 0.97335, -0.0909494, -0.210518
0.92388, 0.171141, -0.342282, 0.908143, 0.18723, -0.374461
0.92388, 0.171141, -0.342282, 0.915445, 0.153157, -0.372161
0.908143, 0.18723, -0.374461, 0.915445, 0.153157, -0.372161
0.905832, 0.134975, -0.40156, 0.911593, 0.100679, -0.398574
0.905832, 0.134975, -0.40156, 0.921654, 0.118825, -0.369371
0.911593, 0.100679, -0.398574, 0.921654, 0.118825, -0.369371
0.92388, 0.171141, -0.342282, 0.915445, 0.153157, -0.372161
0.92388, 0.171141, -0.342282, 0.930534, 0.1369, -0.339654
0.915445, 0.153157, -0.372161, 0.930534, 0.1369, -0.339654
0.966643, -0.0734017, -0.245384, 0.967138, -0.0381064, -0.251381
0.966643, -0.0734017, -0.245384, 0.958014, -0.0565741, -0.281084
0.967138, -0.0381064, -0.251381, 0.958014, -0.0565741, -0.281084
0.947822, -0.0396543, -0.316325, 0.936674, -0.0580346, -0.345359
0.947822, -0.0396543, -0.316325, 0.94762, -0.0750558, -0.310456
0.936674, -0.0580346, -0.345359, 0.94762, -0.0750558, -0.310456
0.966643, -0.0734017, -0.245384, 0.958014, -0.0565741, -0.281084
0.966643, -0.0734017, -0.245384, 0.957048, -0.0919415, -0.274966
0.958014, -0.0565741, -0.281084, 0.957048, -0.0919415, -0.274966
0.322525, 0.104795, 0.940742, 0.353281, 0.114788, 0.928448
0.322525, 0.104795, 0.940742, 0.323903, 0.140281, 0.935633
0.353281, 0.114788, 0.928448, 0.323903, 0.140281, 0.935633
0.324864, 0.175587, 0.929319, 0.294704, 0.200666, 0.934282
0.324864, 0.175587, 0.929319, 0.293939, 0.165561, 0.941376
0.294704, 0.200666, 0.934282, 0.293939, 0.165561, 0.941376
0.322525, 0.104795, 0.940742, 0.323903, 0.140281, 0.935633
0.322525, 0.104795, 0.940742, 0.292822, 0.130167, 0.947265
0.323903, 0.140281, 0.935633, 0.292822, 0.130167, 0.947265
0.198581, 0.406805, 0.89167, 0.165954, 0.428382, 0.888227
0.198581, 0.406805, 0.89167, 0.166025, 0.396658, 0.902828
0.165954, 0.428382, 0.888227, 0.166025, 0.396658, 0.902828
0.133256, 0.386, 0.912824, 0.133106, 0.353625, 0.925868
0.133256, 0.386, 0.912824, 0.165925, 0.364376, 0.916351
0.133106, 0.353625, 0.925868, 0.165925, 0.364376, 0.916351
0.198581, 0.406805, 0.89167, 0.166025, 0.396658, 0.902828
0.198581, 0.406805, 0.89167, 0.19858, 0.374726, 0.905619
0.166025, 0.396658, 0.902828, 0.19858, 0.374726, 0.905619
0.262661, 0.155336, 0.952303, 0.263541, 0.190506, 0.94565
0.262661, 0.155336, 0.952303, 0.230712, 0.179741, 0.956277
0.263541, 0.190506, 0.94565, 0.230712, 0.179741, 0.956277
0.198387, 0.203852, 0.95869, 0.165129, 0.192656, 0.967273
0.198387, 0.203852, 0.95869, 0.197527, 0.168664, 0.965679
0.165129, 0.192656, 0.967273, 0.197527, 0.168664, 0.965679
0.262661, 0.155336, 0.952303, 0.230712, 0.179741, 0.956277
0.262661, 0.155336, 0.952303, 0.229687, 0.144392, 0.962494
0.230712, 0.179741, 0.956277, 0.229687, 0.144392, 0.962494
0.199331, 0.274356, -0.940742, 0.218339, 0.300518, -0.928448
0.199331, 0.274356, -0.940742, 0.179588, 0.303875, -0.935633
0.218339, 0.300518, -0.928448, 0.179588, 0.303875, -0.935633
0.159613, 0.333003, -0.929319, 0.120472, 0.335565, -0.934282
0.159613, 0.333003, -0.929319, 0.140487, 0.306714, -0.941376
0.120472, 0.335565, -0.934282, 0.140487, 0.306714, -0.941376
0.199331, 0.274356, -0.940742, 0.179588, 0.303875, -0.935633
0.199331, 0.274356, -0.940742, 0.160388, 0.277424, -0.947265
0.179588, 0.303875, -0.935633, 0.160388, 0.277424, -0.947265
-0.078459, 0.445835, -0.89167, -0.117537, 0.444114, -0.888227
-0.078459, 0.445835, -0.89167, -0.0988322, 0.41849, -0.902828
-0.117537, 0.444114, -0.888227, -0.0988322, 0.41849, -0.902828
-0.119078, 0.390606, -0.912824, -0.100171, 0.364326, -0.925868
-0.119078, 0.390606, -0.912824, -0.0799385, 0.392315, -0.916351
-0.100171, 0.364326, -0.925868, -0.0799385, 0.392315, -0.916351
-0.078459, 0.445835, -0.89167, -0.0988322, 0.41849, -0.902828
-0.078459, 0.445835, -0.89167, -0.0596035, 0.419883, -0.905619
-0.0988322, 0.41849, -0.902828, -0.0596035, 0.419883, -0.905619
0.121193, 0.280058, -0.952303, 0.101232, 0.309028, -0.94565
0.121193, 0.280058, -0.952303, 0.0810009, 0.281022, -0.956277
0.101232, 0.309028, -0.94565, 0.0810009, 0.281022, -0.956277
0.0406771, 0.281529, -0.95869, 0.0203518, 0.252922, -0.967273
0.0406771, 0.281529, -0.95869, 0.0606641, 0.252556, -0.965679
0.0203518, 0.252922, -0.967273, 0.0606641, 0.252556, -0.965679
0.121193, 0.280058, -0.952303, 0.0810009, 0.281022, -0.956277
0.121193, 0.280058, -0.952303, 0.100949, 0.251822, -0.962494
0.0810009, 0.281022, -0.956277, 0.100949, 0.251822, -0.962494
0.855337, 0.487505, 0.175321, 0.850133, 0.505801, 0.146423
0.855337, 0.487505, 0.175321, 0.836323, 0.517261, 0.181672
0.850133, 0.505801, 0.146423, 0.836323, 0.517261, 0.181672
0.816233, 0.546351, 0.187789, 0.800468, 0.556509, 0.222597
0.816233, 0.546351, 0.187789, 0.821198, 0.527891, 0.216717
0.800468, 0.556509, 0.222597, 0.821198, 0.527891, 0.216717
0.855337, 0.487505, 0.175321, 0.836323, 0.517261, 0.181672
0.855337, 0.487505, 0.175321, 0.840916, 0.498541, 0.210518
0.836323, 0.517261, 0.181672, 0.840916, 0.498541, 0.210518
0.64684, 0.681499, 0.342282, 0.624652, 0.685266, 0.374461
0.64684, 0.681499, 0.342282, 0.650587, 0.661991, 0.372161
0.624652, 0.685266, 0.374461, 0.650587, 0.661991, 0.372161
0.653497, 0.641631, 0.40156, 0.678317, 0.617272, 0.398574
0.653497, 0.641631, 0.40156, 0.67579, 0.637866, 0.369371
0.678317, 0.617272, 0.398574, 0.67579, 0.637866, 0.369371
0.64684, 0.681499, 0.342282, 0.650587, 0.661991, 0.372161
0.64684, 0.681499, 0.342282, 0.67235, 0.657709, 0.339654
0.650587, 0.661991, 0.372161, 0.67235, 0.657709, 0.339654
0.825175, 0.508795, 0.245384, 0.804829, 0.53764, 0.251381
0.825175, 0.508795, 0.245384, 0.808303, 0.517337, 0.281084
0.804829, 0.53764, 0.251381, 0.808303, 0.517337, 0.281084
0.790112, 0.525035, 0.316325, 0.791898, 0.503612, 0.345359
0.790112, 0.525035, 0.316325, 0.810757, 0.496276, 0.310456
0.791898, 0.503612, 0.345359, 0.810757, 0.496276, 0.310456
0.825175, 0.508795, 0.245384, 0.808303, 0.517337, 0.281084
0.825175, 0.508795, 0.245384, 0.82831, 0.488156, 0.274966
0.808303, 0.517337, 0.281084, 0.82831, 0.488156, 0.274966
0.405434, 0.897154, -0.175321, 0.39047, 0.908897, -0.146423
0.405434, 0.897154, -0.175321, 0.372561, 0.910051, -0.181672
0.39047, 0.908897, -0.146423, 0.372561, 0.910051, -0.181672
0.339209, 0.921777, -0.187789, 0.320484, 0.920728, -0.222597
0.339209, 0.921777, -0.187789, 0.354076, 0.90976, -0.216717
0.320484, 0.920728, -0.222597, 0.354076, 0.90976, -0.216717
0.405434, 0.897154, -0.175321, 0.372561, 0.910051, -0.181672
0.405434, 0.897154, -0.175321, 0.38728, 0.897606, -0.210518
0.372561, 0.910051, -0.181672, 0.38728, 0.897606, -0.210518
0.12273, 0.931547, -0.342282, 0.102565, 0.921553, -0.374461
0.12273, 0.931547, -0.342282, 0.137228, 0.917968, -0.372161
0.102565, 0.921553, -0.374461, 0.137228, 0.917968, -0.372161
0.151549, 0.903207, -0.40156, 0.185946, 0.898088, -0.398574
0.151549, 0.903207, -0.40156, 0.171797, 0.913264, -0.369371
0.185946, 0.898088, -0.398574, 0.171797, 0.913264, -0.369371
0.12273, 0.931547, -0.342282, 0.137228, 0.917968, -0.372161
0.12273, 0.931547, -0.342282, 0.157351, 0.927295, -0.339654
0.137228, 0.917968, -0.372161, 0.157351, 0.927295, -0.339654
0.368518, 0.89665, -0.245384, 0.335103, 0.908027, -0.251381
0.368518, 0.89665, -0.245384, 0.349848, 0.893643, -0.281084
0.335103, 0.908027, -0.251381, 0.349848, 0.893643, -0.281084
0.330606, 0.889178, -0.316325, 0.344643, 0.872897, -0.345359
0.330606, 0.889178, -0.316325, 0.364213, 0.878047, -0.310456
0.344643, 0.872897, -0.345359, 0.364213, 0.878047, -0.310456
0.368518, 0.89665, -0.245384, 0.349848, 0.893643, -0.281084
0.368518, 0.89665, -0.245384, 0.383186, 0.881795, -0.274966
0.349848, 0.893643, -0.281084, 0.383186, 0.881795, -0.274966
5.91188e-08, 0.783052, 0.621956, 6.07077e-08, 0.804098, 0.594497
5.91188e-08, 0.783052, 0.621956, -0.0330211, 0.796873, 0.603244
6.07077e-08, 0.804098, 0.594497, -0.0330211, 0.796873, 0.603244
-0.0659883, 0.809393, 0.583548, -0.098882, 0.800516, 0.591098
-0.0659883, 0.809393, 0.583548, -0.066055, 0.788627, 0.611314
-0.098882, 0.800516, 0.591098, -0.066055, 0.788627, 0.611314
5.91188e-08, 0.783052, 0.621956, -0.0330211, 0.796873, 0.603244
5.91188e-08, 0.783052, 0.621956, -0.0330414, 0.775457, 0.630536
-0.0330211, 0.796873, 0.603244, -0.0330414, 0.775457, 0.630536
-0.322525, 0.79456, 0.514444, -0.353281, 0.779095, 0.517884
-0.322525, 0.79456, 0.514444, -0.323902, 0.77412, 0.543899
-0.353281, 0.779095, 0.517884, -0.323902, 0.77412, 0.543899
-0.324863, 0.752683, 0.572653, -0.294703, 0.745907, 0.597305
-0.324863, 0.752683, 0.572653, -0.293939, 0.767952, 0.569079
-0.294703, 0.745907, 0.597305, -0.293939, 0.767952, 0.569079
-0.322525, 0.79456, 0.514444, -0.323902, 0.77412, 0.543899
-0.322525, 0.79456, 0.514444, -0.292822, 0.789047, 0.540055
-0.323902, 0.77412, 0.543899, -0.292822, 0.789047, 0.540055
-0.0660423, 0.766913, 0.638344, -0.0989293, 0.779422, 0.618639
-0.0660423, 0.766913, 0.638344, -0.09937, 0.756407, 0.646509
-0.0989293, 0.779422, 0.618639, -0.09937, 0.756407, 0.646509
-0.13257, 0.744928, 0.65384, -0.132768, 0.720587, 0.680535
-0.13257, 0.744928, 0.65384, -0.0996496, 0.732353, 0.673594
-0.132768, 0.720587, 0.680535, -0.0996496, 0.732353, 0.673594
-0.0660423, 0.766913, 0.638344, -0.09937, 0.756407, 0.646509
-0.0660423, 0.766913, 0.638344, -0.0663481, 0.743235, 0.665733
-0.09937, 0.756407, 0.646509, -0.0663481, 0.743235, 0.665733
-0.744727, 0.448079, 0.494577, -0.764743, 0.42061, 0.488114
-0.744727, 0.448079, 0.494577, -0.747667, 0.415388, 0.518119
-0.764743, 0.42061, 0.488114, -0.747667, 0.415388, 0.518119
-0.749387, 0.382019, 0.540814, -0.730779, 0.376009, 0.569718
-0.749387, 0.382019, 0.540814, -0.729617, 0.409695, 0.547549
-0.730779, 0.376009, 0.569718, -0.729617, 0.409695, 0.547549
-0.744727, 0.448079, 0.494577, -0.747667, 0.415388, 0.518119
-0.744727, 0.448079, 0.494577, -0.727293, 0.442749, 0.524422
-0.747667, 0.415388, 0.518119, -0.727293, 0.442749, 0.524422
-0.656006, 0.213149, 0.724033, -0.631793, 0.205282, 0.74746
-0.656006, 0.213149, 0.724033, -0.63614, 0.241733, 0.732728
-0.631793, 0.205282, 0.74746, -0.63614, 0.241733, 0.732728
-0.615456, 0.270006, 0.74048, -0.618331, 0.305819, 0.723976
-0.615456, 0.270006, 0.74048, -0.639533, 0.277851, 0.716796
-0.618331, 0.305819, 0.723976, -0.639533, 0.277851, 0.716796
-0.656006, 0.213149, 0.724033, -0.63614, 0.241733, 0.732728
-0.656006, 0.213149, 0.724033, -0.659941, 0.249452, 0.708697
-0.63614, 0.241733, 0.732728, -0.659941, 0.249452, 0.708697
-0.708969, 0.436878, 0.553625, -0.710703, 0.403537, 0.576245
-0.708969, 0.436878, 0.553625, -0.688679, 0.431457, 0.582723
-0.710703, 0.403537, 0.576245, -0.688679, 0.431457, 0.582723
-0.667502, 0.425481, 0.61107, -0.644291, 0.452636, 0.616449
-0.667502, 0.425481, 0.61107, -0.665715, 0.458889, 0.588425
-0.644291, 0.452636, 0.616449, -0.665715, 0.458889, 0.588425
-0.708969, 0.436878, 0.553625, -0.688679, 0.431457, 0.582723
-0.708969, 0.436878, 0.553625, -0.686355, 0.464518, 0.559589
-0.688679, 0.431457, 0.582723, -0.686355, 0.464518, 0.559589
-0.32553, 0.656853, 0.680128, -0.356133, 0.664669, 0.656798
-0.32553, 0.656853, 0.680128, -0.360134, 0.635289, 0.683163
-0.356133, 0.664669, 0.656798, -0.360134, 0.635289, 0.683163
-0.394136, 0.612662, 0.685056, -0.397184, 0.581795, 0.709761
-0.394136, 0.612662, 0.685056, -0.363521, 0.604843, 0.708532
-0.397184, 0.581795, 0.709761, -0.363521, 0.604843, 0.708532
-0.32553, 0.656853, 0.680128, -0.360134, 0.635289, 0.683163
-0.32553, 0.656853, 0.680128, -0.329196, 0.626966, 0.706077
-0.360134, 0.635289, 0.683163, -0.329196, 0.626966, 0.706077
-0.52411, 0.379094, 0.762625, -0.522087, 0.34413, 0.780384
-0.52411, 0.379094, 0.762625, -0.492908, 0.370071, 0.787458
-0.522087, 0.34413, 0.780384, -0.492908, 0.370071, 0.787458
-0.460882, 0.360429, 0.810974, -0.430583, 0.385495, 0.816083
-0.460882, 0.360429, 0.810974, -0.462906, 0.395528, 0.793269
-0.430583, 0.385495, 0.816083, -0.462906, 0.395528, 0.793269
-0.52411, 0.379094, 0.762625, -0.492908, 0.370071, 0.787458
-0.52411, 0.379094, 0.762625, -0.494553, 0.404874, 0.769087
-0.492908, 0.370071, 0.787458, -0.494553, 0.404874, 0.769087
-0.332342, 0.596087, 0.73091, -0.366279, 0.573527, 0.732739
-0.332342, 0.596087, 0.73091, -0.33352, 0.563601, 0.755724
-0.366279, 0.573527, 0.732739, -0.33352, 0.563601, 0.755724
-0.33414, 0.530171, 0.779274, -0.300527, 0.518892, 0.800271
-0.33414, 0.530171, 0.779274, -0.30008, 0.552736, 0.777454
-0.300527, 0.518892, 0.800271, -0.30008, 0.552736, 0.777454
-0.332342, 0.596087, 0.73091, -0.33352, 0.563601, 0.755724
-0.332342, 0.596087, 0.73091, -0.299185, 0.585731, 0.753264
-0.33352, 0.563601, 0.755724, -0.299185, 0.585731, 0.753264
-0.460267, 0.633503, -0.621956, -0.472637, 0.650529, -0.594497
-0.460267, 0.633503, -0.621956, -0.495105, 0.625274, -0.603244
-0.472637, 0.650529, -0.594497, -0.495105, 0.625274, -0.603244
-0.529135, 0.616026, -0.583548, -0.550529, 0.589509, -0.591098
-0.529135, 0.616026, -0.583548, -0.516983, 0.599186, -0.611314
-0.550529, 0.589509, -0.591098, -0.516983, 0.599186, -0.611314
-0.460267, 0.633503, -0.621956, -0.495105, 0.625274, -0.603244
-0.460267, 0.633503, -0.621956, -0.482533, 0.607936, -0.630536
-0.495105, 0.625274, -0.603244, -0.482533, 0.607936, -0.630536
-0.727959, 0.453237, -0.514444, -0.743751, 0.422648, -0.517884
-0.727959, 0.453237, -0.514444, -0.717059, 0.435891, -0.543899
-0.743751, 0.422648, -0.517884, -0.717059, 0.435891, -0.543899
-0.705236, 0.417984, -0.572653, -0.676853, 0.430229, -0.597305
-0.705236, 0.417984, -0.572653, -0.689192, 0.448513, -0.569079
-0.676853, 0.430229, -0.597305, -0.689192, 0.448513, -0.569079
-0.727959, 0.453237, -0.514444, -0.717059, 0.435891, -0.543899
-0.727959, 0.453237, -0.514444, -0.700688, 0.466236, -0.540055
-0.717059, 0.435891, -0.543899, -0.700688, 0.466236, -0.540055
-0.504209, 0.581627, -0.638344, -0.538168, 0.572416, -0.618639
-0.504209, 0.581627, -0.638344, -0.524997, 0.553538, -0.646509
-0.538168, 0.572416, -0.618639, -0.524997, 0.553538, -0.646509
-0.545109, 0.524737, -0.65384, -0.530962, 0.504928, -0.680535
-0.545109, 0.524737, -0.65384, -0.511084, 0.533913, -0.673594
-0.530962, 0.504928, -0.680535, -0.511084, 0.533913, -0.673594
-0.504209, 0.581627, -0.638344, -0.524997, 0.553538, -0.646509
-0.504209, 0.581627, -0.638344, -0.490539, 0.562291, -0.665733
-0.524997, 0.553538, -0.646509, -0.490539, 0.562291, -0.665733
-0.865871, -0.0752359, -0.494577, -0.865919, -0.109224, -0.488114
-0.865871, -0.0752359, -0.494577, -0.849034, -0.103412, -0.518119
-0.865919, -0.109224, -0.488114, -0.849034, -0.103412, -0.518119
-0.830812, -0.131418, -0.540814, -0.812225, -0.125344, -0.569718
-0.830812, -0.131418, -0.540814, -0.831085, -0.0974077, -0.547549
-0.812225, -0.125344, -0.569718, -0.831085, -0.0974077, -0.547549
-0.865871, -0.0752359, -0.494577, -0.849034, -0.103412, -0.518119
-0.865871, -0.0752359, -0.494577, -0.848634, -0.0693002, -0.524422
-0.849034, -0.103412, -0.518119, -0.848634, -0.0693002, -0.524422
-0.656006, -0.213149, -0.724033, -0.631793, -0.205282, -0.74746
-0.656006, -0.213149, -0.724033, -0.656735, -0.178348, -0.732728
-0.631793, -0.205282, -0.74746, -0.656735, -0.178348, -0.732728
-0.65662, -0.143317, -0.74048, -0.679996, -0.116033, -0.723976
-0.65662, -0.143317, -0.74048, -0.68071, -0.151122, -0.716796
-0.679996, -0.116033, -0.723976, -0.68071, -0.151122, -0.716796
-0.656006, -0.213149, -0.724033, -0.656735, -0.178348, -0.732728
-0.656006, -0.213149, -0.724033, -0.680528, -0.186093, -0.708697
-0.656735, -0.178348, -0.732728, -0.680528, -0.186093, -0.708697
-0.830359, -0.0632798, -0.553625, -0.812164, -0.0912725, -0.576245
-0.830359, -0.0632798, -0.553625, -0.810757, -0.0557392, -0.582723
-0.812164, -0.0912725, -0.576245, -0.810757, -0.0557392, -0.582723
-0.790112, -0.0481268, -0.61107, -0.787296, -0.0125145, -0.616449
-0.790112, -0.0481268, -0.61107, -0.808303, -0.0200488, -0.588425
-0.787296, -0.0125145, -0.616449, -0.808303, -0.0200488, -0.588425
-0.830359, -0.0632798, -0.553625, -0.810757, -0.0557392, -0.582723
-0.830359, -0.0632798, -0.553625, -0.82831, -0.027627, -0.559589
-0.810757, -0.0557392, -0.582723, -0.82831, -0.027627, -0.559589
-0.649448, 0.340064, -0.680128, -0.678801, 0.328399, -0.656798
-0.649448, 0.340064, -0.680128, -0.664768, 0.302278, -0.683163
-0.678801, 0.328399, -0.656798, -0.664768, 0.302278, -0.683163
-0.678977, 0.263987, -0.685056, -0.663299, 0.237223, -0.709761
-0.678977, 0.263987, -0.685056, -0.649612, 0.275656, -0.708532
-0.663299, 0.237223, -0.709761, -0.649612, 0.275656, -0.708532
-0.649448, 0.340064, -0.680128, -0.664768, 0.302278, -0.683163
-0.649448, 0.340064, -0.680128, -0.634846, 0.313729, -0.706077
-0.664768, 0.302278, -0.683163, -0.634846, 0.313729, -0.706077
-0.64684, -0.00137114, -0.762625, -0.624652, -0.0284676, -0.780384
-0.64684, -0.00137114, -0.762625, -0.616293, 0.00966927, -0.787458
-0.624652, -0.0284676, -0.780384, -0.616293, 0.00966927, -0.787458
-0.584716, 0.0206935, -0.810974, -0.574937, 0.0587816, -0.816083
-0.584716, 0.0206935, -0.810974, -0.606985, 0.0478996, -0.793269
-0.574937, 0.0587816, -0.816083, -0.606985, 0.0478996, -0.793269
-0.64684, -0.00137114, -0.762625, -0.616293, 0.00966927, -0.787458
-0.64684, -0.00137114, -0.762625, -0.63808, 0.0368593, -0.769087
-0.616293, 0.00966927, -0.787458, -0.63808, 0.0368593, -0.769087
-0.619242, 0.286899, -0.73091, -0.633437, 0.248699, -0.732739
-0.619242, 0.286899, -0.73091, -0.601099, 0.259925, -0.755724
-0.633437, 0.248699, -0.732739, -0.601099, 0.259925, -0.755724
-0.581952, 0.232515, -0.779274, -0.548129, 0.243147, -0.800271
-0.581952, 0.232515, -0.779274, -0.56766, 0.27079, -0.777454
-0.548129, 0.243147, -0.800271, -0.56766, 0.27079, -0.777454
-0.619242, 0.286899, -0.73091, -0.601099, 0.259925, -0.755724
-0.619242, 0.286899, -0.73091, -0.58633, 0.298009, -0.753264
-0.601099, 0.259925, -0.755724, -0.58633, 0.298009, -0.753264
-0.460267, 0.839605, -0.288475, -0.472637, 0.822659, -0.315984
-0.460267, 0.839605, -0.288475, -0.495105, 0.819189, -0.289483
-0.472637, 0.822659, -0.315984, -0.495105, 0.819189, -0.289483
-0.529135, 0.797436, -0.29002, -0.550528, 0.792331, -0.262926
-0.529135, 0.797436, -0.29002, -0.516983, 0.81474, -0.262541
-0.550528, 0.792331, -0.262926, -0.516983, 0.81474, -0.262541
-0.460267, 0.839605, -0.288475, -0.495105, 0.819189, -0.289483
-0.460267, 0.839605, -0.288475, -0.482533, 0.835846, -0.261771
-0.495105, 0.819189, -0.289483, -0.482533, 0.835846, -0.261771
-0.727959, 0.662826, -0.175321, -0.74375, 0.652224, -0.146423
-0.727959, 0.662826, -0.175321, -0.717059, 0.681414, -0.146634
-0.74375, 0.652224, -0.146423, -0.717059, 0.681414, -0.146634
-0.705236, 0.699125, -0.117757, -0.676853, 0.72665, -0.117685
-0.705236, 0.699125, -0.117757, -0.689192, 0.70958, -0.146663
-0.676853, 0.72665, -0.117685, -0.689192, 0.70958, -0.146663
-0.727959, 0.662826, -0.175321, -0.717059, 0.681414, -0.146634
-0.727959, 0.662826, -0.175321, -0.700688, 0.691547, -0.175494
-0.717059, 0.681414, -0.146634, -0.700688, 0.691547, -0.175494
-0.504209, 0.831064, -0.234747, -0.538168, 0.80932, -0.235321
-0.504209, 0.831064, -0.234747, -0.524997, 0.825805, -0.205972
-0.538168, 0.80932, -0.235321, -0.524997, 0.825805, -0.205972
